sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
117011320,0,0,3,8,0.0,0.0,0.375
117011321,3683,899,3126,7702,0.47818748377044923,0.11672292910932225,0.40586860555699816
117011322,8000,1923,9126,19051,0.41992546323027663,0.10093958322397774,0.47902997217993804
117011323,3696,661,4066,8419,0.4390070079581898,0.0785128875163321,0.48295522033495664
117011324,3,0,3,6,0.5,0.0,0.5
117011325,0,0,0,0,0.0,0.0,0.0
117021326,6755,3244,9800,19791,0.3413167601434996,0.16391288969733717,0.4951745743014502
117021327,4724,2773,7407,14903,0.31698315775347247,0.18606991880829363,0.497014024022009
117021328,2037,1077,2902,6012,0.3388223552894212,0.17914171656686625,0.4827012641383899
117031329,1702,2097,4360,8160,0.20857843137254903,0.25698529411764703,0.5343137254901961
117031330,3406,3626,5715,12741,0.26732595557648536,0.2845930460717369,0.4485519190016482
117031331,4062,2796,8207,15059,0.26973902649578324,0.1856696991832127,0.5449897071518693
117031332,3860,3819,10129,17810,0.2167321729365525,0.21443009545199326,0.5687254351487928
117031333,2774,3320,8005,14101,0.1967236366215162,0.23544429473087014,0.5676902347351251
117031334,4615,2352,9523,16489,0.27988355873612714,0.14264054824428407,0.5775365395111893
117031335,3197,3296,10611,17112,0.1868279569892473,0.19261337073398785,0.6200911640953717
117031336,2328,3128,7033,12489,0.18640403555128512,0.2504604051565378,0.5631355592921771
117031337,5388,2365,12942,20695,0.2603527422082629,0.11427881130707901,0.6253684464846582
117031338,6878,5108,14412,26398,0.2605500416698235,0.19349950753844988,0.5459504507917267
118011339,4850,2440,6048,13339,0.3635954719244321,0.18292225804033285,0.4534073018966939
118011340,4900,2910,6884,14700,0.3333333333333333,0.19795918367346937,0.4682993197278912
118011341,4370,1805,5446,11623,0.3759786629957842,0.15529553471565,0.4685537296739224
118011342,0,0,0,0,0.0,0.0,0.0
118011343,7873,2324,7909,18100,0.43497237569060776,0.12839779005524862,0.43696132596685083
118011344,4114,776,2960,7851,0.5240096802955038,0.0988409119857343,0.37702203540950197
118011345,3824,1956,5357,11138,0.34332914347279586,0.17561501167175436,0.48096606212964627
118011346,4468,671,3100,8242,0.5421014316913371,0.08141227857316186,0.37612230041252126
118011347,2320,782,2369,5472,0.4239766081871345,0.1429093567251462,0.4329312865497076
118021348,7155,3042,8341,18535,0.38602643647154034,0.16412193148098192,0.45001348799568386
118021350,7736,1441,7234,16411,0.4713911400889647,0.08780695874718177,0.44080190116385354
118021564,3037,1126,5203,9368,0.32418872758326217,0.12019641332194705,0.555401366353544
118021565,3925,986,7903,12804,0.306544829740706,0.07700718525460794,0.6172289909403311
118021566,3363,783,3231,7377,0.4558763725091501,0.10614070760471736,0.4379829198861326
118021567,3128,961,3941,8025,0.38978193146417445,0.11975077881619937,0.4910903426791277
118021568,3345,654,3870,7868,0.42513980681240465,0.08312150482968989,0.4918657854600915
118021569,4669,2177,5601,12454,0.374899630640758,0.17480327605588566,0.4497350248916011
118021570,3357,1391,4561,9314,0.36042516641614775,0.14934507193472193,0.4896929353661155
119011354,7554,691,7120,15372,0.49141295862607337,0.044951860525631014,0.4631798074421025
119011355,337,51,251,636,0.529874213836478,0.08018867924528301,0.3946540880503145
119011356,4102,360,3564,8031,0.5107707632922426,0.04482629809488233,0.44378035113933506
119011357,8837,644,8504,17981,0.4914632111673433,0.035815583115510814,0.4729436627551304
119011358,6268,770,5564,12605,0.4972629908766363,0.061086870289567635,0.44141213804046014
119011359,10252,1180,7751,19181,0.5344872530107919,0.06151921171993118,0.40409780511964966
119011360,5958,702,5442,12098,0.49247809555298394,0.05802612001983799,0.4498264175896842
119011361,7083,647,6971,14701,0.48180395891435956,0.04401061152302564,0.4741854295626148
119011571,5606,502,5239,11344,0.49418194640338503,0.0442524682651622,0.4618300423131171
119011572,5183,459,5535,11167,0.4641353989433151,0.041103250649234355,0.4956568460642966
119021362,6807,714,6752,14274,0.47688104245481294,0.050021017234131986,0.4730278828639484
119021363,11326,1394,10930,23650,0.47890063424947144,0.05894291754756871,0.4621564482029598
119021364,9278,1223,7286,17786,0.5216462386146408,0.06876194759923536,0.40964803778252556
119021366,7228,481,7194,14902,0.48503556569587974,0.032277546638035164,0.48275399275265063
119021367,5153,462,4363,9970,0.5168505516549649,0.04633901705115346,0.43761283851554666
119021573,6133,288,5187,11609,0.5282970109397881,0.024808338358170385,0.44680851063829785
119021574,3729,250,3136,7107,0.5246939636977628,0.03517658646404953,0.4412551006050373
119031368,8631,1048,8959,18637,0.4631110157214144,0.05623222621666577,0.48071041476632503
119031369,9304,1220,7697,18219,0.5106756682584116,0.06696306054119326,0.4224710467094791
119031370,5221,590,4837,10651,0.49018871467467845,0.05539385973148061,0.45413576190029104
119031371,5308,551,3840,9696,0.5474422442244224,0.056827557755775575,0.39603960396039606
119031372,7512,702,5385,13600,0.5523529411764706,0.05161764705882353,0.39595588235294116
119031373,3785,474,4567,8826,0.4288465896215726,0.053704962610469066,0.5174484477679583
119031374,9440,895,8473,18807,0.5019407667357899,0.04758866379539533,0.4505237411602063
119041375,6640,2087,7983,16713,0.3972955184586849,0.12487285346736074,0.47765212708669896
119041376,10040,1171,8358,19565,0.5131612573473039,0.0598517761308459,0.42719141323792487
119041377,5033,522,4157,9705,0.5185986604842865,0.05378670788253478,0.42833590932509014
119041378,4283,616,3756,8651,0.49508727314761297,0.07120564096636227,0.4341694601780141
119041379,6289,780,5364,12426,0.5061162079510704,0.06277160791887977,0.43167551907291163
119041380,4859,797,4831,10493,0.46307061850757647,0.07595539883732012,0.4604021728771562
119041381,7188,1032,7172,15392,0.466995841995842,0.06704781704781705,0.465956340956341
119041382,5921,934,5343,12200,0.48532786885245904,0.07655737704918032,0.4379508196721312
120011383,9204,1162,6156,16527,0.5569068796514794,0.07030919102075392,0.3724813940824106
120011384,8951,1979,8410,19338,0.4628710311304168,0.1023373668424863,0.4348950253387113
120011385,6612,1406,5357,13383,0.4940596278861242,0.10505865650452066,0.4002839423148771
120011386,7571,1556,6112,15239,0.4968173764682722,0.10210643743027757,0.40107618610145024
120021387,5072,1794,4344,11207,0.4525742839296868,0.16007852235210138,0.387614883554921
120021388,7590,3150,7795,18539,0.40940719564162037,0.1699120772425697,0.42046496574788284
120021389,4357,1705,3847,9909,0.43970128166313455,0.17206579876879605,0.38823291956806943
120031390,7615,1870,9187,18668,0.407917291622027,0.10017141632740519,0.4921255624598243
120031391,7848,1300,10436,19588,0.40065346130283847,0.06636716356953237,0.5327751684704921
120031392,3786,791,3410,7990,0.47384230287859824,0.09899874843554443,0.4267834793491865
120031393,6389,882,5829,13108,0.4874122673176686,0.06728715288373513,0.4446902654867257
120031394,4592,2047,6007,12649,0.36303265080243496,0.16183097478061506,0.47489920151790654
120031395,4517,1171,4298,9983,0.45246919763598115,0.117299408995292,0.4305319042372032
120031396,5796,706,5547,12048,0.4810756972111554,0.05859893758300133,0.4604083665338645
120031575,8766,812,10295,19880,0.4409456740442656,0.04084507042253521,0.5178571428571429
120031576,1367,146,1192,2709,0.5046142488002953,0.05389442598744924,0.44001476559616093
121011398,10432,1594,9248,21274,0.49036382438657516,0.07492714111121557,0.43470903450220927
121011399,7919,1581,6289,15792,0.5014564336372846,0.10011398176291793,0.39823961499493415
121011400,10494,1763,7192,19457,0.5393431669836048,0.09061006321632317,0.36963560672251633
121011401,3568,1182,3146,7893,0.4520461168123654,0.14975294564804256,0.3985810211579881
121011402,10626,1155,6239,18025,0.5895145631067961,0.06407766990291262,0.34613037447988904
121021403,7937,857,4767,13555,0.5855403909996312,0.0632239026189598,0.3516783474732571
121021404,5044,669,2844,8554,0.5896656534954408,0.07820902501753565,0.3324760346036942
121021406,8021,638,4823,13482,0.5949414033526184,0.04732235573357069,0.357736240913811
121021577,4704,563,3802,9070,0.5186328555678059,0.06207276736493936,0.41918412348401324
121021578,4342,527,3031,7897,0.5498290490059516,0.06673420286184627,0.38381663923008735
121021579,3954,404,2558,6917,0.5716351019227989,0.05840682376752927,0.36981350296371257
121031407,9243,672,6085,16003,0.5775792038992689,0.041992126476285696,0.38024120477410484
121031408,9948,818,6131,16901,0.5886042246020946,0.048399502987988875,0.36275960002366725
121031409,7427,471,4024,11921,0.623018203170875,0.03951010821239829,0.33755557419679555
121031410,9673,652,4940,15261,0.6338378874254637,0.04272328156739401,0.32370093702902825
121031411,8527,595,4901,14018,0.6082893422742188,0.04244542730774718,0.34962191468112425
121031412,7839,512,4497,12846,0.6102288650163475,0.03985676475167367,0.35007006071929003
121041413,6468,2071,5787,14330,0.45136078157711096,0.14452198185624565,0.4038381018841591
121041414,5712,2430,5864,14001,0.4079708592243411,0.17355903149775015,0.41882722662666955
121041415,10667,2113,7832,20617,0.5173885628364941,0.10248823786195858,0.37988068099141487
121041416,5105,2344,6126,13578,0.37597584327588746,0.17263219914567682,0.45117101193106496
121041417,3388,1353,3401,8138,0.41631850577537477,0.16625706561808798,0.41791594986483166
122011418,8142,1212,4817,14172,0.5745131244707875,0.0855207451312447,0.33989556872706744
122011419,6657,2950,6584,16191,0.41115434500648507,0.18219998764745846,0.40664566734605645
122021420,4952,825,3147,8931,0.554473183294144,0.09237487403426269,0.35236815586160564
122021421,4513,578,2709,7806,0.578145016653856,0.07404560594414553,0.34704073789392775
122021422,5319,972,3463,9755,0.5452588416196822,0.09964120963608405,0.3549974372116863
122021423,9335,1619,6254,17207,0.5425117684663219,0.09408961469169524,0.36345673272505374
122031424,5443,698,4025,10164,0.5355175127902401,0.0686737504919323,0.39600550964187325
122031425,3061,403,2033,5499,0.5566466630296417,0.07328605200945626,0.36970358246953994
122031426,8335,2479,7833,18647,0.44698879176275,0.13294363704617365,0.4200675711910763
122031427,5474,481,3264,9214,0.5940959409594095,0.05220316909051444,0.35424354243542433
122031428,11105,943,6179,18223,0.6093947209570323,0.051747791252812377,0.3390769906162542
122031429,6925,2487,5713,15124,0.4578815128272944,0.16444062417349908,0.37774398307326107
122031430,6354,1097,4387,11833,0.536972872475281,0.09270683681230457,0.37074283782641765
122031431,8908,2014,6958,17881,0.4981824282758235,0.1126335216151222,0.3891281248252335
122031432,1544,169,853,2565,0.6019493177387915,0.06588693957115009,0.33255360623781677
123011433,5161,756,3311,9228,0.5592761161681837,0.08192457737321196,0.35879930645860425
123011434,8334,1287,5267,14887,0.5598172902532411,0.08645126620541412,0.3537986162423591
123011435,10732,2097,7308,20137,0.5329492973134032,0.10413666385260963,0.3629140388339872
123021436,5533,1433,6336,13307,0.4157961974900428,0.10768768317426917,0.476140377245059
123021437,5910,1216,5982,13108,0.4508696978944156,0.09276777540433323,0.45636252670125116
123021438,6631,1482,6371,14482,0.4578787460295539,0.10233393177737882,0.4399254246651015
123021439,0,0,0,0,0.0,0.0,0.0
123021440,7477,1010,6023,14513,0.5151932749948323,0.06959277888789361,0.4150072348928547
123021441,5801,1190,5321,12315,0.47105156313438895,0.09663012586276898,0.4320747056435242
123021442,8118,1110,7386,16609,0.48877114817267747,0.06683123607682581,0.44469865735444636
123021443,7215,998,6211,14425,0.5001733102253033,0.06918544194107452,0.43057192374350084
123021444,7092,1374,6557,15015,0.4723276723276723,0.09150849150849151,0.4366966366966367
123031445,2196,447,1502,4143,0.5300506879073136,0.10789283128167994,0.36253922278542117
123031446,3997,664,2050,6707,0.5959445355598628,0.0990010436857015,0.3056508125838676
123031447,6019,1336,4547,11902,0.505713325491514,0.11225004200974627,0.3820366324987397
123031448,3675,521,2176,6371,0.5768325223669754,0.08177680113012085,0.34154763773347985
124011449,1673,608,1748,4029,0.4152395135269298,0.15090593199305039,0.43385455448001986
124011450,7886,1178,4978,14041,0.5616409087671819,0.08389715832205684,0.35453315290933696
124011451,7,0,3,7,1.0,0.0,0.42857142857142855
124011452,3491,1268,4693,9452,0.3693398222598392,0.13415150232754972,0.49650867541261107
124011453,3936,995,3358,8285,0.47507543753771875,0.12009656004828002,0.4053108026554013
124011454,8562,1565,5781,15907,0.5382535990444458,0.09838435908719431,0.3634249072735274
124011455,2219,532,1709,4467,0.49675397358406087,0.11909558988135213,0.382583389299306
124021456,0,0,3,3,0.0,0.0,1.0
124031457,5421,1414,4691,11531,0.4701240135287486,0.12262596479056456,0.40681640794380364
124031458,8407,1980,6322,16707,0.5032022505536602,0.11851319806069312,0.37840426168671815
124031459,5574,926,3847,10348,0.5386548125241593,0.08948589099342869,0.37176265945110165
124031460,8268,1489,5515,15273,0.5413474759379296,0.09749230668499967,0.36109474235579125
124031461,5959,1321,5309,12591,0.473274561194504,0.1049162099912636,0.42165038519577475
124031462,5923,1426,6226,13581,0.43612399676017966,0.10499963183859805,0.45843457771887197
124031463,3824,545,2380,6747,0.5667704164813991,0.08077664147028309,0.3527493700904106
124031464,3331,1083,5260,9677,0.3442182494574765,0.11191484964348455,0.5435568874651235
124031465,2004,379,1374,3759,0.533120510774142,0.10082468741686619,0.3655227454110136
124041466,4137,1024,4608,9772,0.42335243553008595,0.10478919361440851,0.4715513712648383
124041467,4749,1291,5123,11169,0.42519473542841796,0.11558778762646611,0.45868027576327336
124041468,2311,394,1839,4547,0.5082471959533759,0.08665053881680229,0.4044424895535518
124051469,2478,453,1977,4909,0.5047871256875127,0.09227948665716032,0.4027296801792626
124051470,7521,1349,5845,14713,0.51118058859512,0.09168762319037586,0.3972677224223476
124051580,3488,898,3959,8351,0.41767452999640764,0.10753203209196503,0.4740749610825051
124051581,3956,1261,5975,11195,0.3533720410897722,0.11263957123715945,0.5337204108977222
125011473,6332,1490,4403,12231,0.5177009238819393,0.12182160085029842,0.3599869184858147
125011475,0,0,0,0,0.0,0.0,0.0
125011582,5747,332,6692,12772,0.449968681490761,0.025994362668336986,0.5239586595678045
125011583,3715,213,4644,8571,0.4334383385835959,0.024851242562128107,0.5418270913545677
125011584,3018,199,2885,6106,0.49426793318047824,0.032590894202423844,0.47248607926629543
125011585,3297,252,3395,6945,0.47473002159827216,0.03628509719222462,0.4888408927285817
125011586,7374,632,7633,15636,0.4716039907904835,0.040419544640573034,0.4881683294960348
125011587,1812,182,1845,3843,0.4715066354410617,0.04735883424408015,0.48009367681498827
125021476,12240,857,7870,20968,0.5837466615795498,0.04087180465471194,0.37533384204502096
125021477,8040,1037,6467,15545,0.5172081055001608,0.06670955291090383,0.4160180122225796
125021478,6811,762,5797,13371,0.5093859845935232,0.05698900605788647,0.4335502206267295
125031479,5923,610,6408,12935,0.4579049091611906,0.047158871279474296,0.49540007730962504
125031480,4695,463,5688,10844,0.432958317963851,0.042696421984507564,0.5245296938399114
125031481,7052,731,7469,15255,0.46227466404457557,0.047918715175352344,0.4896099639462471
125031482,11001,1018,7066,19081,0.5765421099523086,0.05335150149363241,0.3703160211728945
125031483,6845,583,6867,14291,0.4789727800713736,0.04079490588482262,0.4805122104821216
125031484,6880,832,7152,14864,0.4628632938643703,0.05597416576964478,0.48116254036598494
125031485,9994,907,9986,20890,0.4784107228338918,0.043417903303015794,0.47802776448061274
125031486,0,0,3,3,0.0,0.0,1.0
125031487,3,0,0,3,1.0,0.0,0.0
125041489,7346,1172,7098,15619,0.47032460464818493,0.07503681413662847,0.4544465074588642
125041490,3634,277,1943,5855,0.62066609735269,0.04730999146029035,0.3318531169940222
125041491,8335,898,5129,14368,0.580108574610245,0.0625,0.3569738307349666
125041492,11257,1130,9082,21469,0.5243374167404165,0.05263403046252736,0.4230285527970562
125041493,8664,840,6924,16426,0.5274564714477049,0.05113843906002679,0.4215268476805065
125041494,4819,433,2658,7911,0.609151813929971,0.05473391480217419,0.3359878649981039
125041588,5130,300,3642,9069,0.5656632484287132,0.033079722130334104,0.40158782666225606
125041589,6446,351,4678,11469,0.5620367948382596,0.030604237509809052,0.40788211701107335
