sa2_maincode_2016,negative_nil_income_tot,hi_1_149_tot,hi_150_299_tot,hi_300_399_tot,hi_400_499_tot,hi_500_649_tot,hi_650_799_tot,hi_800_999_tot,hi_1000_1249_tot,hi_1250_1499_tot,hi_1500_1749_tot,hi_1750_1999_tot,hi_2000_2499_tot,hi_2500_2999_tot,hi_3000_3499_tot,hi_3500_3999_tot,hi_4000_more_tot,tot_tot,hi_negative_nil_percent,hi_1_149_percent,hi_150_299_percent,hi_300_399_percent,hi_400_499_percent,hi_500_649_percent,hi_650_799_percent,hi_800_999_percent,hi_1000_1249_percent,hi_1250_1499_percent,hi_1500_1749_percent,hi_1750_1999_percent,hi_2000_2449_percent,hi_2500_2999_percent,hi_3000_3449_percent,hi_3500_3999_percent,hi_4000_more_percent
306011139,62,33,68,68,193,179,303,285,338,334,287,251,483,230,145,144,173,4040,0.015346534653465346,0.008168316831683169,0.016831683168316833,0.016831683168316833,0.04777227722772277,0.044306930693069305,0.075,0.07054455445544554,0.08366336633663367,0.08267326732673268,0.07103960396039603,0.06212871287128713,0.11955445544554455,0.05693069306930693,0.03589108910891089,0.03564356435643564,0.042821782178217825
306011140,18,5,12,30,69,60,92,101,107,103,90,81,143,113,65,56,100,1397,0.012884753042233358,0.0035790980672870437,0.008589835361488905,0.021474588403722263,0.049391553328561204,0.04294917680744453,0.0658554044380816,0.07229778095919828,0.07659269863994274,0.0737294201861131,0.06442376521116679,0.05798138869005011,0.10236220472440945,0.08088761632068718,0.046528274874731566,0.04008589835361489,0.07158196134574088
306011141,47,25,42,58,130,102,192,207,281,278,284,293,554,379,264,169,276,4103,0.011455032902754082,0.0060931026078479165,0.0102364123811845,0.014135998050207165,0.031684133560809166,0.024859858640019498,0.046795028028272,0.05045088959298075,0.06848647331221058,0.06775530099926882,0.06921764562515233,0.07141116256397757,0.1350231537899098,0.09237143553497441,0.064343163538874,0.041189373629051916,0.067267852790641
306011142,93,33,82,106,226,199,319,328,402,398,349,287,617,386,217,164,268,5035,0.018470705064548162,0.006554121151936445,0.01628599801390268,0.021052631578947368,0.044885799404170805,0.039523336643495534,0.06335650446871896,0.06514399205561072,0.07984111221449851,0.07904667328699107,0.06931479642502483,0.05700099304865938,0.12254220456802384,0.07666335650446872,0.04309831181727904,0.03257199602780536,0.053227408142999005
306011143,46,16,74,89,202,176,205,239,231,215,149,156,245,119,61,41,55,2531,0.018174634531805612,0.006321612011062821,0.029237455551165546,0.03516396681153694,0.07981035163966811,0.06953773212169104,0.08099565389174239,0.09442907941525089,0.09126827340971948,0.08494666139865666,0.05887001185302252,0.0616357171078625,0.09679968391939944,0.047016989332279734,0.024101145792177005,0.01619913077834848,0.021730541288028447
306021144,21,12,20,47,80,78,166,160,207,193,197,177,350,200,101,55,68,2441,0.008603031544448997,0.004916018025399427,0.00819336337566571,0.01925440393281442,0.03277345350266284,0.031954117165096274,0.0680049160180254,0.06554690700532569,0.08480131093814011,0.07906595657517411,0.08070462925030725,0.07251126587464155,0.14338385907414994,0.0819336337566571,0.04137648504711184,0.022531749283080705,0.027857435477263416
306021145,69,43,146,167,260,217,313,344,362,324,262,226,387,175,102,106,124,4032,0.01711309523809524,0.01066468253968254,0.036210317460317464,0.04141865079365079,0.06448412698412699,0.05381944444444445,0.07762896825396826,0.08531746031746032,0.08978174603174603,0.08035714285714286,0.06498015873015874,0.056051587301587304,0.09598214285714286,0.043402777777777776,0.025297619047619048,0.02628968253968254,0.030753968253968252
306021146,37,18,74,106,243,167,253,223,264,226,184,182,325,196,107,82,118,3148,0.011753494282083863,0.005717916137229987,0.023506988564167726,0.033672172808132145,0.07719186785260483,0.053049555273189324,0.08036848792884371,0.07083862770012707,0.08386277001270648,0.07179161372299873,0.05844980940279543,0.05781448538754765,0.10324015247776366,0.062261753494282084,0.033989834815756036,0.026048284625158832,0.03748411689961881
306021147,42,15,64,90,210,191,251,239,357,319,249,228,387,228,100,67,79,3466,0.012117714945181766,0.004327755337564916,0.018465089440276975,0.025966532025389497,0.060588574725908825,0.0551067512983266,0.07241777264858627,0.06895556837853434,0.10300057703404501,0.09203693017888055,0.0718407386035776,0.06578188113098672,0.11165608770917484,0.06578188113098672,0.028851702250432775,0.01933064050778996,0.02279284477784189
306021148,35,23,46,67,170,109,224,216,228,237,201,183,325,196,112,71,102,2898,0.012077294685990338,0.007936507936507936,0.015873015873015872,0.023119392684610076,0.05866114561766736,0.03761214630779848,0.07729468599033816,0.07453416149068323,0.07867494824016563,0.08178053830227744,0.06935817805383022,0.06314699792960662,0.11214630779848171,0.06763285024154589,0.03864734299516908,0.024499654934437544,0.035196687370600416
306021149,40,21,52,67,163,152,223,225,312,271,209,204,358,233,138,126,170,3332,0.012004801920768308,0.0063025210084033615,0.015606242496998799,0.020108043217286913,0.048919567827130854,0.04561824729891957,0.06692677070828332,0.06752701080432173,0.0936374549819928,0.08133253301320528,0.06272509003601441,0.061224489795918366,0.10744297719087635,0.0699279711884754,0.04141656662665066,0.037815126050420166,0.05102040816326531
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306021151,40,19,71,117,253,188,220,259,234,202,120,90,125,63,20,19,24,2290,0.017467248908296942,0.008296943231441048,0.031004366812227076,0.05109170305676856,0.11048034934497816,0.08209606986899563,0.09606986899563319,0.1131004366812227,0.10218340611353711,0.08820960698689956,0.05240174672489083,0.039301310043668124,0.05458515283842795,0.027510917030567687,0.008733624454148471,0.008296943231441048,0.010480349344978166
306021152,43,9,76,111,236,154,209,202,211,155,92,78,125,67,29,25,15,2070,0.02077294685990338,0.004347826086956522,0.03671497584541063,0.0536231884057971,0.11400966183574879,0.07439613526570048,0.10096618357487923,0.09758454106280193,0.10193236714975845,0.0748792270531401,0.044444444444444446,0.03768115942028986,0.06038647342995169,0.0323671497584541,0.014009661835748793,0.012077294685990338,0.007246376811594203
306021153,24,13,27,53,107,88,192,211,234,248,188,184,375,219,123,89,97,2805,0.008556149732620321,0.004634581105169341,0.009625668449197862,0.01889483065953654,0.038146167557932265,0.03137254901960784,0.06844919786096257,0.07522281639928699,0.08342245989304813,0.08841354723707665,0.06702317290552584,0.06559714795008913,0.13368983957219252,0.07807486631016043,0.04385026737967915,0.031729055258467025,0.034581105169340466
306021154,40,21,103,142,261,174,215,222,236,191,146,109,202,81,26,37,31,2512,0.01592356687898089,0.008359872611464968,0.041003184713375794,0.05652866242038217,0.10390127388535032,0.06926751592356688,0.08558917197452229,0.08837579617834394,0.09394904458598727,0.07603503184713375,0.058121019108280256,0.04339171974522293,0.0804140127388535,0.032245222929936306,0.010350318471337579,0.014729299363057325,0.012340764331210192
306021155,21,9,24,50,112,82,132,116,153,143,103,107,156,74,53,19,24,1576,0.0133248730964467,0.005710659898477157,0.015228426395939087,0.031725888324873094,0.07106598984771574,0.05203045685279188,0.08375634517766498,0.07360406091370558,0.09708121827411167,0.09073604060913705,0.06535532994923858,0.06789340101522842,0.09898477157360407,0.046954314720812185,0.03362944162436548,0.012055837563451776,0.015228426395939087
306021156,45,24,45,87,208,171,231,222,274,205,214,153,317,185,133,108,239,3205,0.014040561622464899,0.00748829953198128,0.014040561622464899,0.027145085803432136,0.06489859594383775,0.053354134165366614,0.07207488299531982,0.06926677067082683,0.08549141965678628,0.06396255850234009,0.06677067082683308,0.047737909516380655,0.09890795631825273,0.057722308892355696,0.041497659906396256,0.033697347893915756,0.07457098283931357
306021157,18,21,50,75,157,139,180,167,190,125,105,76,132,71,24,24,27,1801,0.009994447529150472,0.011660188784008884,0.0277623542476402,0.0416435313714603,0.08717379233759023,0.07717934480843976,0.09994447529150471,0.09272626318711827,0.10549694614103276,0.0694058856191005,0.05830094392004442,0.0421987784564131,0.07329261521377013,0.039422543031649084,0.013325930038867296,0.013325930038867296,0.014991671293725709
306031158,23,8,50,68,130,73,146,127,143,137,89,87,141,64,46,32,45,1594,0.014429109159347553,0.005018820577164366,0.03136762860727729,0.04265997490589712,0.08155583437892096,0.045796737766624844,0.09159347553324969,0.07967377666248432,0.08971141781681305,0.08594730238393977,0.055834378920953574,0.054579673776662486,0.08845671267252196,0.04015056461731493,0.028858218318695106,0.020075282308657464,0.028230865746549563
306031159,47,40,80,156,325,195,375,319,327,274,183,164,253,113,63,51,66,3380,0.013905325443786982,0.011834319526627219,0.023668639053254437,0.046153846153846156,0.09615384615384616,0.057692307692307696,0.11094674556213018,0.09437869822485206,0.09674556213017751,0.08106508875739644,0.05414201183431953,0.0485207100591716,0.07485207100591716,0.03343195266272189,0.01863905325443787,0.015088757396449704,0.01952662721893491
306031160,43,29,65,95,273,141,291,237,289,261,198,164,248,128,59,43,75,2987,0.014395714763977234,0.009708737864077669,0.02176096417810512,0.03180448610646133,0.09139604954804151,0.04720455306327419,0.09742216270505524,0.07934382323401407,0.09675259457649815,0.08737864077669903,0.06628724472715099,0.054904586541680615,0.08302644794107801,0.042852360227653166,0.01975225979243388,0.014395714763977234,0.025108804820890524
306031161,60,57,90,140,344,195,407,368,401,336,231,235,314,169,77,60,84,3977,0.015086748805632386,0.014332411365350767,0.02263012320844858,0.0352024138798089,0.08649735981895901,0.049031933618305254,0.10233844606487302,0.09253205934121198,0.10082977118430977,0.08448579331154137,0.058083982901684685,0.05908976615539351,0.07895398541614282,0.042494342469197886,0.019361327633894896,0.015086748805632386,0.02112144832788534
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306031163,0,3,34,5,20,23,41,45,53,46,35,28,33,12,9,8,4,465,0.0,0.0064516129032258064,0.07311827956989247,0.010752688172043012,0.043010752688172046,0.04946236559139785,0.08817204301075268,0.0967741935483871,0.11397849462365592,0.0989247311827957,0.07526881720430108,0.060215053763440864,0.07096774193548387,0.025806451612903226,0.01935483870967742,0.017204301075268817,0.008602150537634409
306041164,31,24,80,94,210,137,221,191,186,196,136,132,208,88,58,29,50,2360,0.013135593220338982,0.010169491525423728,0.03389830508474576,0.03983050847457627,0.08898305084745763,0.05805084745762712,0.09364406779661016,0.08093220338983051,0.0788135593220339,0.08305084745762711,0.0576271186440678,0.05593220338983051,0.08813559322033898,0.03728813559322034,0.02457627118644068,0.01228813559322034,0.0211864406779661
306041165,37,11,41,58,106,99,131,131,187,158,109,132,203,93,42,44,57,1815,0.020385674931129475,0.006060606060606061,0.022589531680440773,0.031955922865013774,0.05840220385674931,0.05454545454545454,0.0721763085399449,0.0721763085399449,0.10303030303030303,0.08705234159779614,0.06005509641873278,0.07272727272727272,0.1118457300275482,0.0512396694214876,0.023140495867768594,0.024242424242424242,0.03140495867768595
306051166,45,46,98,164,432,238,431,353,381,311,224,182,343,179,98,50,115,4160,0.010817307692307692,0.011057692307692308,0.023557692307692307,0.03942307692307692,0.10384615384615385,0.05721153846153846,0.10360576923076924,0.08485576923076923,0.09158653846153846,0.07475961538461538,0.05384615384615385,0.04375,0.08245192307692308,0.043028846153846154,0.023557692307692307,0.01201923076923077,0.027644230769230768
306051167,38,31,85,108,256,119,241,185,178,129,74,73,88,55,16,24,26,2023,0.018783984181908058,0.01532377656945131,0.04201680672268908,0.05338606030647553,0.12654473554127532,0.058823529411764705,0.11913000494315373,0.09144834404349975,0.087988136431043,0.06376668314384577,0.0365793376173999,0.03608502224419179,0.043499752842313395,0.02718734552644587,0.007909045971329708,0.011863568956994563,0.012852199703410776
306051168,23,17,50,67,113,92,146,114,160,118,105,76,132,82,42,35,42,1630,0.01411042944785276,0.010429447852760737,0.03067484662576687,0.041104294478527606,0.06932515337423313,0.05644171779141104,0.08957055214723926,0.06993865030674846,0.09815950920245399,0.07239263803680981,0.06441717791411043,0.046625766871165646,0.08098159509202454,0.05030674846625767,0.025766871165644172,0.02147239263803681,0.025766871165644172
306051169,51,30,89,107,301,170,341,259,344,216,140,159,242,146,85,63,92,3211,0.015882902522578637,0.009342883836810962,0.027717222049205854,0.033322952351292436,0.09374026782933666,0.052943008408595456,0.10619744627841794,0.08066023045780131,0.10713173466209903,0.06726876362503893,0.04360012457178449,0.049517284335098104,0.07536592961694176,0.04546870133914668,0.026471504204297728,0.01962005605730302,0.02865151043288695
306051170,41,23,117,182,401,202,405,315,358,284,217,188,308,205,118,53,78,3961,0.010350921484473618,0.005806614491290078,0.02953799545569301,0.04594799293107801,0.1012370613481444,0.050997222923504164,0.10224690734662964,0.07952537238071195,0.09038121686442817,0.0716990658924514,0.05478414541782378,0.04746276192880586,0.07775814188336279,0.051754607422368086,0.029790456955314314,0.01338045947992931,0.019691996970462006
307011171,34,11,36,52,116,81,114,109,141,120,95,102,146,78,47,34,45,1539,0.022092267706302793,0.007147498375568551,0.023391812865497075,0.03378817413905133,0.07537361923326835,0.05263157894736842,0.07407407407407407,0.07082521117608837,0.09161793372319688,0.07797270955165692,0.06172839506172839,0.06627680311890838,0.09486679662118258,0.050682261208576995,0.030539311241065625,0.022092267706302793,0.029239766081871343
307011172,37,23,41,80,215,124,221,180,215,185,151,160,320,164,86,74,126,2713,0.01363803907113896,0.008477699963140435,0.015112421673424253,0.029487652045705862,0.0792480648728345,0.04570586067084408,0.08145963877626244,0.06634721710283818,0.0792480648728345,0.0681901953556948,0.05565794323626981,0.058975304091411725,0.11795060818282345,0.06044968669369701,0.0316992259491338,0.02727607814227792,0.04644305197198673
307011173,13,14,36,62,150,95,162,161,194,176,134,154,271,144,72,49,79,2213,0.00587437867148667,0.0063262539539087215,0.016267510167193855,0.028016267510167194,0.06778129236330772,0.04292815183009489,0.07320379575237235,0.0727519204699503,0.087663804789878,0.07953004970628107,0.0605512878445549,0.06958879349299593,0.12245820153637596,0.06507004066877542,0.03253502033438771,0.022141888838680523,0.03569814731134207
307011174,39,15,44,54,172,77,150,123,181,137,80,84,110,53,20,23,27,1579,0.024699176694110196,0.009499683343888538,0.02786573780873971,0.034198860037998734,0.10892970234325522,0.04876504116529449,0.09499683343888538,0.077897403419886,0.11462951234958835,0.08676377454084863,0.0506649778340722,0.05319822672577581,0.06966434452184928,0.03356554781507283,0.01266624445851805,0.014566181127295756,0.017099430018999367
307011175,38,12,22,39,109,61,102,105,125,126,67,70,130,74,28,31,57,1355,0.028044280442804426,0.008856088560885609,0.016236162361623615,0.028782287822878228,0.08044280442804429,0.045018450184501846,0.07527675276752767,0.07749077490774908,0.09225092250922509,0.0929889298892989,0.04944649446494465,0.05166051660516605,0.0959409594095941,0.05461254612546126,0.020664206642066422,0.022878228782287822,0.04206642066420664
307011176,23,20,53,59,126,93,146,145,202,180,170,159,289,153,109,65,97,2381,0.009659806803863923,0.008399832003359933,0.022259554808903823,0.024779504409911803,0.05291894162116758,0.039059218815623686,0.061318773624527506,0.06089878202435951,0.08483830323393532,0.0755984880302394,0.07139857202855943,0.06677866442671146,0.12137757244855103,0.06425871482570349,0.04577908441831163,0.027299454010919783,0.04073918521629567
307011177,60,22,53,84,130,98,144,155,160,154,114,100,168,117,72,43,90,2058,0.029154518950437316,0.010689990281827016,0.02575315840621963,0.04081632653061224,0.06316812439261418,0.047619047619047616,0.06997084548104957,0.07531584062196307,0.07774538386783285,0.07482993197278912,0.05539358600583091,0.04859086491739553,0.08163265306122448,0.056851311953352766,0.03498542274052478,0.02089407191448008,0.043731778425655975
307011178,39,15,58,72,168,79,151,118,138,95,57,46,67,34,24,23,30,1388,0.028097982708933718,0.010806916426512969,0.04178674351585014,0.05187319884726225,0.12103746397694524,0.0569164265129683,0.10878962536023054,0.08501440922190202,0.0994236311239193,0.06844380403458213,0.04106628242074928,0.03314121037463977,0.048270893371757925,0.024495677233429394,0.01729106628242075,0.016570605187319884,0.021613832853025938
