sa2_maincode_2016,buddhism_p,christianity_anglican_p,christianity_baptist_p,christianity_catholic_p,christianity_eastrn_orthdox_p,christianity_uniting_church_p,christianity_tot_p,hinduism_p,islam_p,judaism_p,other_religions_tot_p,sb_osb_nra_tot_p,tot_p,buddhism_percent,christianity_anglican_percent,christianity_baptist_percent,christianity_catholic_percent,christianity_eastrn_orthdox_percent,christianity_uniting_church_percent,christianity_tot_percent,hinduism_percent,islam_percent,judaism_percent,other_religions_percent,no_religion_percent
307021183,74,3461,479,4223,19,933,12351,61,28,9,67,2878,17027,0.004346038644505785,0.20326540200857462,0.02813179068538204,0.24801785399659365,0.0011158747871028367,0.05479532507194456,0.7253773418687967,0.0035825453691196336,0.0016444470546778645,0.0005285722675750279,0.003934926880836319,0.16902566512010336
307031184,18,1086,78,1224,0,401,3558,3,3,0,15,838,4899,0.003674219228413962,0.22167789344764238,0.015921616656460504,0.24984690753214941,0.0,0.08185343947744438,0.7262706674831598,0.000612369871402327,0.000612369871402327,0.0,0.003061849357011635,0.17105531741171667
307031185,17,978,67,958,10,415,2887,9,3,0,11,894,4227,0.0040217648450437665,0.2313697657913414,0.01585048497752543,0.22663827773834871,0.0023657440264963333,0.09817837709959783,0.6829903004494914,0.0021291696238466998,0.0007097232079489,0.0,0.0026023184291459663,0.21149751596877217
307031186,14,1148,41,1150,15,308,3251,10,5,3,22,902,4656,0.003006872852233677,0.24656357388316152,0.008805841924398625,0.24699312714776633,0.0032216494845360823,0.0661512027491409,0.6982388316151202,0.002147766323024055,0.0010738831615120276,0.0006443298969072165,0.004725085910652921,0.19372852233676977
307031187,49,914,102,1528,21,380,3514,21,10,5,29,1260,5406,0.009064002959674435,0.16907140214576397,0.018867924528301886,0.2826489086200518,0.00388457269700333,0.07029226785053644,0.6500184979652238,0.00388457269700333,0.001849796522382538,0.000924898261191269,0.00536440991490936,0.23307436182019978
307031188,32,977,135,1408,19,325,3587,0,0,0,27,1549,5780,0.005536332179930796,0.16903114186851212,0.023356401384083045,0.24359861591695503,0.00328719723183391,0.056228373702422146,0.6205882352941177,0.0,0.0,0.0,0.004671280276816609,0.2679930795847751
307031189,49,3428,286,3751,17,1023,10375,47,32,4,76,3360,15130,0.003238598810310641,0.2265697290152016,0.01890284203569068,0.24791804362194317,0.0011235955056179776,0.06761401189689359,0.6857237276933246,0.0031064111037673496,0.0021150033046926637,0.00026437541308658297,0.005023132848645076,0.22207534699272968
308011190,40,1470,93,1703,5,455,4547,21,25,0,29,1667,7291,0.00548621588259498,0.20161843368536553,0.01275545192703333,0.23357564120148128,0.0006857769853243725,0.0624057056645179,0.6236455904539844,0.0028802633383623647,0.0034288849266218627,0.0,0.00397750651488136,0.2286380469071458
308011191,27,1753,60,2000,13,612,5326,17,9,3,20,1575,8137,0.0033181762320265455,0.2154356642497235,0.00737372496005899,0.24579083200196633,0.0015976404080127811,0.0752119945926017,0.6545409856212363,0.0020892220720167137,0.0011060587440088485,0.0003686862480029495,0.002457908320019663,0.19356028020154847
308011192,104,2085,167,3558,47,887,8352,80,40,0,90,2913,13532,0.007685486254803429,0.1540792196275495,0.012341117351463197,0.2629323086018327,0.0034732485959207806,0.0655483298847177,0.6172036653857523,0.005911912503694945,0.0029559562518474726,0.0,0.006650901566656813,0.2152675140407922
308031205,75,1098,186,1612,26,356,4097,32,64,0,50,1802,6875,0.01090909090909091,0.1597090909090909,0.027054545454545456,0.23447272727272728,0.0037818181818181818,0.05178181818181818,0.5959272727272727,0.004654545454545455,0.00930909090909091,0.0,0.007272727272727273,0.2621090909090909
308031206,11,418,45,404,0,179,1268,0,0,0,7,404,1865,0.005898123324396783,0.22412868632707775,0.024128686327077747,0.21662198391420912,0.0,0.09597855227882038,0.6798927613941019,0.0,0.0,0.0,0.0037533512064343165,0.21662198391420912
308031207,33,1039,63,1235,16,331,3273,7,0,0,15,1461,5466,0.0060373216245883645,0.19008415660446396,0.011525795828759604,0.22594218807171607,0.0029271862422246614,0.06055616538602269,0.5987925356750823,0.0012806439809732895,0.0,0.0,0.0027442371020856204,0.2672886937431394
308031208,67,1579,292,2458,11,710,6154,53,55,5,58,1969,9076,0.007382106654914059,0.1739753195240194,0.03217276333186426,0.27082415160863815,0.0012119876597620097,0.07822829440282063,0.6780520052886734,0.0058395769061260466,0.006059938298810049,0.0005509034817100044,0.006390480387836051,0.21694579109739973
308031209,14,847,93,1151,14,441,3113,0,5,0,14,893,4984,0.0028089887640449437,0.1699438202247191,0.018659711075441412,0.2309390048154093,0.0028089887640449437,0.08848314606741572,0.6245987158908507,0.0,0.0010032102728731941,0.0,0.0028089887640449437,0.1791733547351525
308031210,73,2016,239,2965,7,885,7386,67,19,3,69,3040,11665,0.006258036862408916,0.1728246892413202,0.020488641234462066,0.2541791684526361,0.0006000857265323618,0.07586798114016288,0.6331761680240034,0.00574367766823832,0.0016288041148735534,0.0002571795970852979,0.005915130732961852,0.26060865837976854
308031211,65,807,140,1248,3,259,3045,41,85,0,24,1172,4876,0.013330598851517637,0.1655045118949959,0.02871205906480722,0.2559474979491386,0.0006152584085315833,0.05311730926989335,0.624487284659557,0.008408531583264971,0.017432321575061527,0.0,0.004922067268252666,0.24036095159967186
308031212,13,565,37,607,0,238,1808,8,0,0,21,722,2941,0.004420265215912955,0.1921115266916015,0.012580754845290717,0.2063923835430126,0.0,0.08092485549132948,0.6147568854131248,0.0027201632097925877,0.0,0.0,0.007140428425705543,0.24549472968378103
308031213,130,1601,297,2931,9,709,6694,222,119,4,82,2067,10130,0.012833168805528134,0.15804540967423494,0.029318854886475815,0.2893385982230997,0.0008884501480750247,0.06999012833168805,0.6608094768015794,0.021915103652517275,0.011747285291214216,0.0003948667324777887,0.00809476801579467,0.20404738400789735
308031214,34,858,110,1371,3,351,3321,28,22,0,17,1197,5094,0.006674519042010208,0.1684334511189635,0.021594032194738908,0.26914016489988224,0.0005889281507656066,0.06890459363957598,0.6519434628975265,0.005496662740478995,0.0043188064389477815,0.0,0.003337259521005104,0.23498233215547704
308031215,47,1144,215,1797,8,434,4530,49,35,0,29,1596,6902,0.006809620399884092,0.16574905824398725,0.031150391190959144,0.2603593161402492,0.0011590843233845263,0.06288032454361055,0.6563314981164879,0.007099391480730223,0.005070993914807302,0.0,0.004201680672268907,0.23123732251521298
308031216,45,1131,89,1598,14,425,3861,20,14,5,39,1371,5935,0.007582139848357203,0.19056444818871104,0.014995787700084246,0.26925021061499577,0.002358887952822241,0.07160909856781802,0.650547598989048,0.003369839932603201,0.002358887952822241,0.0008424599831508003,0.006571187868576242,0.23100252737994945
308031217,36,560,47,742,11,181,1843,15,11,0,21,854,3262,0.011036174126302882,0.17167381974248927,0.014408338442673207,0.22746781115879827,0.003372164316370325,0.05548743102391171,0.564990803188228,0.004598405885959534,0.003372164316370325,0.0,0.006437768240343348,0.26180257510729615
308031218,22,630,74,775,0,288,2260,0,0,0,0,800,3451,0.006374963778614894,0.18255578093306288,0.021443059982613734,0.22457258765575194,0.0,0.08345407128368589,0.6548826427122573,0.0,0.0,0.0,0.0,0.23181686467690524
308031219,34,840,98,948,3,308,2614,0,0,0,22,1107,4245,0.00800942285041225,0.1978798586572438,0.02308598351001178,0.223321554770318,0.0007067137809187279,0.07255594817432273,0.6157832744405183,0.0,0.0,0.0,0.005182567726737338,0.2607773851590106
308031220,9,654,49,757,3,287,2136,0,0,0,0,492,2916,0.0030864197530864196,0.2242798353909465,0.016803840877914953,0.25960219478737995,0.00102880658436214,0.09842249657064472,0.7325102880658436,0.0,0.0,0.0,0.0,0.16872427983539096
308031221,0,5,0,6,0,0,9,0,0,0,0,4,16,0.0,0.3125,0.0,0.375,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.25
308031222,72,1488,125,2512,16,485,5339,60,49,0,43,1739,8190,0.008791208791208791,0.18168498168498168,0.015262515262515262,0.30671550671550674,0.0019536019536019536,0.059218559218559216,0.6518925518925519,0.007326007326007326,0.005982905982905983,0.0,0.005250305250305251,0.21233211233211233
308031223,124,3253,241,4736,30,1154,11200,28,13,3,67,4827,18107,0.006848180261777213,0.1796542773513006,0.013309769702325067,0.261556304191749,0.0016568178052686806,0.06373225824266858,0.6185453139669741,0.0015463632849174352,0.000717954382283095,0.00016568178052686806,0.00370022643176672,0.2665819848677307
308041528,20,2418,127,1882,14,780,6355,3,10,3,26,1263,8553,0.00233836080907284,0.28270782181690635,0.014848591137612534,0.22003975213375424,0.0016368525663509879,0.09119607155384075,0.7430141470828949,0.00035075412136092597,0.00116918040453642,0.00035075412136092597,0.003039869051794692,0.14766748509294983
308041529,98,1057,240,1486,30,252,3923,52,66,0,22,1021,5765,0.01699913269731136,0.18334778837814397,0.04163052905464007,0.2577623590633131,0.005203816131830009,0.043712055507372075,0.6804856895056375,0.009019947961838682,0.01144839549002602,0.0,0.003816131830008673,0.17710320901994797
308051530,91,1359,123,913,7,341,3405,3,3,0,43,1725,6022,0.015111258718033876,0.22567253404184656,0.020425107937562272,0.15161076054466954,0.0011624045167718366,0.05662570574559947,0.5654267685154434,0.0004981733643307871,0.0004981733643307871,0.0,0.007140484888741282,0.2864496844902026
308051531,73,1785,150,2135,21,625,5775,32,22,7,11,3194,9901,0.007372992627007373,0.1802848197151803,0.01514998485001515,0.21563478436521563,0.002120997879002121,0.06312493687506313,0.5832744167255832,0.003231996768003232,0.002221997778002222,0.000706999293000707,0.001110998889001111,0.3225936774063226
308051532,0,5,0,5,0,0,10,0,0,0,0,9,18,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5
308051533,110,2143,251,3026,55,697,7602,165,145,5,61,4310,13464,0.008169934640522876,0.15916518122400475,0.01864230540701129,0.22474747474747475,0.004084967320261438,0.05176767676767677,0.5646167557932263,0.012254901960784314,0.010769459298871064,0.00037136066547831253,0.004530600118835413,0.3201128936423054
308051534,62,842,87,1307,30,255,3152,100,59,0,64,1755,6014,0.010309278350515464,0.1400066511473229,0.014466245427336216,0.2173262387761889,0.004988360492184902,0.04240106418357167,0.5241104090455604,0.016627868307283005,0.009810442301296974,0.0,0.010641835716661123,0.29181908879281676
308051535,124,2350,228,2458,25,636,7110,27,8,3,24,3212,11747,0.010555886609347068,0.20005107687069038,0.019409210862347835,0.20924491359496042,0.0021282029454328766,0.054141482931812375,0.6052609176811101,0.0022984591810675066,0.0006810249425385204,0.00025538435345194517,0.0020430748276155613,0.273431514429216
308051536,62,658,112,802,15,197,2217,37,5,3,14,1017,3613,0.017160254636036536,0.18212012178245227,0.030999169665098258,0.22197619706615002,0.004151674508718516,0.054525325214503186,0.6136174923885968,0.010240797121505675,0.0013838915029061722,0.0008303349017437033,0.0038748962081372822,0.2814835316911154
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308051538,56,965,188,1339,31,330,3515,34,14,3,21,1891,6142,0.009117551286225985,0.15711494627157277,0.030608922175187236,0.21800716379029633,0.005047215890589384,0.053728427222403126,0.572289156626506,0.005535656138065777,0.0022793878215564964,0.0004884402474763921,0.0034190817323347445,0.30788016932595247
308051539,56,712,90,1057,28,202,2584,68,65,0,34,1364,4709,0.011892121469526439,0.15119983011255045,0.019112338076024634,0.22446379273731154,0.005946060734763219,0.04289658101507751,0.5487364620938628,0.01444043321299639,0.013803355277128903,0.0,0.007220216606498195,0.2896581015077511
309011224,133,1385,52,2044,168,290,4456,21,37,33,15,2364,7779,0.017097313279341816,0.1780434503149505,0.006684663838539658,0.26275870934567425,0.021596606247589665,0.03727985602262501,0.572824270471783,0.002699575780948708,0.004756395423576295,0.004242190512919399,0.0019282684149633628,0.303895102198226
309011225,124,1255,88,1913,83,363,4443,29,16,18,42,3006,8770,0.014139110604332953,0.14310148232611175,0.010034207525655644,0.21812998859749144,0.009464082098061573,0.04139110604332953,0.5066134549600912,0.0033067274800456102,0.0018244013683010262,0.0020524515393386543,0.004789053591790194,0.3427594070695553
309011226,153,2576,130,3854,112,677,8584,53,38,11,37,4301,14156,0.010808137892059904,0.1819723085617406,0.009183385137044362,0.2722520486012998,0.007911839502684374,0.0478242441367618,0.6063859847414523,0.003743995478948856,0.0026843741169821985,0.0007770556654422153,0.002613732692851088,0.3038287651879062
309011227,217,1607,74,2543,148,365,5553,97,54,51,123,4067,11921,0.0182031708749266,0.13480412717053938,0.006207532925090177,0.21332103011492323,0.012415065850180354,0.030618236725106954,0.4658166261219696,0.008136901266672259,0.0045298213237144535,0.004278164583508095,0.0103179263484607,0.3411626541397534
309011228,307,1971,92,3024,180,490,6650,41,38,38,86,3879,12170,0.02522596548890715,0.1619556285949055,0.007559572719802793,0.2484798685291701,0.014790468364831553,0.04026294165981923,0.5464256368118324,0.003368940016433854,0.0031224322103533277,0.0031224322103533277,0.007066557107641742,0.31873459326211995
309011229,96,928,76,1542,46,253,3362,22,11,16,29,2515,6843,0.014028934677772907,0.13561303521847143,0.011106239953236884,0.2253397632617273,0.006722197866432851,0.03697208826538068,0.49130498319450533,0.0032149641969896245,0.0016074820984948123,0.002338155779628818,0.004237907350577232,0.36752886161040477
309021230,86,917,51,1301,33,204,2977,26,14,10,26,1949,5948,0.014458641560188298,0.15416946872898454,0.008574310692669805,0.218728984532616,0.00554808338937458,0.03429724277067922,0.5005043712172159,0.004371217215870881,0.0023537323470073975,0.0016812373907195697,0.004371217215870881,0.32767316745124414
309021231,136,1724,138,2550,56,410,5829,55,22,15,32,3833,11316,0.012018381053375752,0.15235065394132202,0.012195121951219513,0.22534464475079533,0.00494874513962531,0.036231884057971016,0.5151113467656415,0.004860374690703429,0.0019441498762813715,0.001325556733828208,0.002827854365500177,0.33872393071756807
309021232,115,1777,92,2210,46,420,5420,18,12,3,19,2887,9121,0.012608266637430107,0.1948251288235939,0.010086613309944086,0.24229799364104812,0.005043306654972043,0.04604758250191865,0.5942330884771406,0.001973467821510799,0.0013156452143405328,0.0003289113035851332,0.0020831049227058437,0.3165223111500932
309021233,131,2292,142,2646,75,591,7117,24,10,13,45,3782,12145,0.0107863318237958,0.18871963771099218,0.011692054343351172,0.21786743515850143,0.006175380815150268,0.04866200082338411,0.5860024701523261,0.0019761218608480855,0.0008233841086867024,0.0010703993412927131,0.0037052284890901604,0.3114038699053108
309021234,187,2452,233,3212,65,605,7979,59,26,8,39,4952,14654,0.012761020881670533,0.1673263272826532,0.01590009553705473,0.21918929984987034,0.004435648969564624,0.041285655793639964,0.544492971202402,0.004026204449297121,0.0017742595878258497,0.0005459260270233384,0.0026613893817387744,0.33792821072744644
309031235,195,1660,103,2035,115,405,5353,103,271,21,42,3299,10246,0.01903181729455397,0.16201444466133125,0.010052703494046458,0.19861409330470428,0.011223892250634394,0.039527620534842864,0.5224477845012688,0.010052703494046458,0.02644934608627757,0.0020495803240288893,0.004099160648057779,0.32197930899863364
309031236,138,1240,87,1687,99,250,4154,79,239,12,73,2798,8534,0.016170611670963207,0.14530114834778532,0.010194516053433326,0.19767986876025312,0.011600656198734474,0.02929458636044059,0.48675884696508087,0.009257089289899227,0.028005624560581206,0.0014061401453011485,0.008554019217248653,0.3278650105460511
309031237,123,2090,129,2109,80,497,5939,31,127,24,61,3079,10388,0.011840585290720062,0.2011936850211783,0.01241817481709665,0.20302271852137083,0.007701193685021178,0.04784366576819407,0.5717173661917597,0.0029842125529457066,0.01222564497497112,0.0023103581055063534,0.0058721601848286484,0.2963996919522526
309031238,363,2390,217,3358,264,535,8652,148,437,44,153,6062,18261,0.019878429439789715,0.13088001752368436,0.01188324845298724,0.18388916269645694,0.014457039592574338,0.02929740978040633,0.473796615738459,0.008104704014018948,0.02393078144679919,0.00240950659876239,0.008378511582060127,0.33196429549312745
309031239,116,2102,81,2313,122,461,5931,17,66,21,15,2429,9399,0.01234173848281732,0.22364081285243112,0.008617938078518992,0.24609000957548674,0.012980104266411321,0.049047771039472284,0.6310245770826683,0.0018087030535163316,0.007022023619533993,0.0022342802425789976,0.0015959144589849984,0.2584317480583041
309031240,140,1980,122,2037,107,509,5662,39,53,26,29,2349,9068,0.015438906043228937,0.21835024261138067,0.01345390383767093,0.22463608292898105,0.01179973533303926,0.056131451257168063,0.6243934715483017,0.004300838112042346,0.00584472871636524,0.002867225408028231,0.0031980591089545655,0.2590427878253198
309041241,44,701,63,651,20,210,2078,4,11,4,34,1478,4238,0.010382255781028787,0.16540821142048137,0.014865502595563945,0.1536101934874941,0.004719207173194903,0.049551675318546484,0.49032562529495044,0.0009438414346389807,0.0025955639452571967,0.0009438414346389807,0.008022652194431336,0.3487494100991034
