sa2_maincode_2016,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_tot,home_percent,established_percent,recent_percent,new_percent
316061440,13,134,216,346,288,227,227,151,22,16,10,16,12,7,1739,0.4077055779183439,0.2961472110408281,0.21736630247268546,0.04772857964347326
316061441,3,52,95,167,136,110,117,107,11,17,5,22,15,17,896,0.35379464285714285,0.27455357142857145,0.25,0.09709821428571429
316061442,0,71,159,238,193,226,298,256,32,37,33,27,14,12,1646,0.284325637910085,0.25455650060753343,0.33657351154313486,0.09416767922235723
316061443,3,87,160,240,157,133,150,71,18,12,9,22,9,3,1095,0.4474885844748858,0.2648401826484018,0.20182648401826483,0.06666666666666667
316061444,6,85,196,276,277,224,383,255,28,51,22,35,20,14,1943,0.28975810602161606,0.25784868759650026,0.3283582089552239,0.08749356664951106
316071545,3,56,118,218,166,188,211,248,30,36,10,13,10,11,1366,0.2891654465592972,0.2591508052708638,0.33601756954612005,0.08052708638360176
316071546,6,34,59,133,90,46,117,84,21,4,6,10,11,0,637,0.3642072213500785,0.21350078492935637,0.315541601255887,0.08163265306122448
316071547,0,77,193,315,245,220,285,246,53,45,24,13,22,9,1788,0.3271812080536913,0.2600671140939597,0.29697986577181207,0.09284116331096197
316071548,9,176,287,455,340,364,467,478,104,67,60,61,62,34,3068,0.30215123859191656,0.22946544980443284,0.30801825293350715,0.12646675358539766
316081549,7,180,390,677,589,553,781,475,52,45,54,51,51,11,4015,0.31232876712328766,0.28443337484433373,0.312826899128269,0.06575342465753424
317011445,0,18,43,64,66,52,101,107,6,11,8,11,4,3,515,0.24271844660194175,0.229126213592233,0.40388349514563104,0.08349514563106795
317011446,11,67,101,156,120,152,374,762,173,247,349,356,415,298,3668,0.09133042529989095,0.07415485278080698,0.30970556161395857,0.5010905125408942
317011447,14,58,64,121,76,80,182,234,55,54,104,63,69,35,1233,0.20843471208434713,0.12652068126520682,0.33738848337388483,0.308191403081914
317011448,3,32,43,58,59,45,155,248,64,88,147,189,329,193,1808,0.0752212389380531,0.05752212389380531,0.22289823008849557,0.5586283185840708
317011449,0,17,41,90,63,54,54,63,9,3,7,9,0,0,426,0.3474178403755869,0.2746478873239437,0.2746478873239437,0.06572769953051644
317011450,5,71,142,197,153,120,260,226,30,33,30,15,15,5,1325,0.3132075471698113,0.2060377358490566,0.3667924528301887,0.09660377358490566
317011451,0,61,103,182,126,102,176,140,17,12,26,18,13,3,1020,0.3392156862745098,0.2235294117647059,0.30980392156862746,0.08725490196078431
317011452,0,37,58,80,75,90,279,262,44,79,51,32,30,31,1181,0.14817950889077053,0.1397121083827265,0.45808636748518206,0.2260795935647756
317011453,0,37,56,114,99,87,156,193,33,37,42,70,45,24,1033,0.20038722168441434,0.18005808325266215,0.3378509196515005,0.24298160696999033
317011454,0,23,65,80,75,56,89,83,13,15,21,23,17,9,587,0.28620102214650767,0.2231686541737649,0.293015332197615,0.16695059625212946
317011455,5,62,60,114,104,107,219,221,28,40,51,17,41,33,1122,0.21479500891265596,0.18805704099821746,0.39215686274509803,0.18716577540106952
317011456,4,70,110,191,124,138,263,393,50,81,112,77,85,54,1820,0.20604395604395603,0.14395604395604394,0.36043956043956044,0.2521978021978022
317011457,6,56,89,167,136,117,208,187,25,38,48,34,62,33,1249,0.2546036829463571,0.20256204963971178,0.31625300240192156,0.1921537229783827
317011458,0,39,64,99,103,94,222,247,59,36,58,45,19,17,1130,0.17876106194690267,0.1743362831858407,0.4150442477876106,0.20707964601769913
317011459,5,74,100,158,106,107,114,202,43,29,38,32,21,15,1076,0.3131970260223048,0.1979553903345725,0.2936802973977695,0.1654275092936803
318011460,14,121,133,88,47,43,70,63,13,26,17,17,60,33,814,0.43734643734643736,0.11056511056511056,0.16339066339066338,0.20393120393120392
318011461,12,100,88,72,51,48,49,40,15,19,0,11,32,11,605,0.44958677685950416,0.16363636363636364,0.14710743801652892,0.14545454545454545
318011462,6,25,49,62,59,61,68,66,13,12,10,22,14,3,504,0.28174603174603174,0.23809523809523808,0.26587301587301587,0.14682539682539683
318011463,0,12,19,42,25,12,17,11,3,0,0,3,4,0,161,0.453416149068323,0.22981366459627328,0.17391304347826086,0.062111801242236024
318011464,29,119,124,46,35,31,21,38,4,12,5,3,15,3,504,0.6309523809523809,0.13095238095238096,0.11706349206349206,0.08333333333333333
318011465,7,116,120,76,61,45,24,38,3,9,3,6,7,5,547,0.583180987202925,0.19378427787934185,0.113345521023766,0.0603290676416819
318011466,0,0,0,7,3,11,3,3,0,7,3,0,0,0,47,0.14893617021276595,0.2978723404255319,0.1276595744680851,0.2127659574468085
318021467,3,34,56,59,70,69,96,166,43,49,84,47,95,24,957,0.1588296760710554,0.1452455590386625,0.27377220480668757,0.3573667711598746
318021468,3,49,73,139,130,199,330,416,76,46,60,56,50,21,1706,0.15474794841735054,0.19284876905041032,0.4372801875732708,0.18112543962485345
318021469,11,32,46,73,61,79,74,84,21,15,9,11,5,3,557,0.29084380610412924,0.2513464991023339,0.2836624775583483,0.11490125673249552
318021470,0,28,50,85,93,90,118,215,28,33,30,26,19,6,838,0.19451073985680192,0.21837708830548927,0.39737470167064437,0.16945107398568018
318021471,3,73,98,154,99,137,187,179,26,41,16,21,24,6,1097,0.29899726526891524,0.21513217866909753,0.33363719234275296,0.12215132178669097
318021472,0,44,72,119,70,96,114,192,29,40,78,69,77,39,1089,0.2157943067033976,0.15243342516069788,0.2809917355371901,0.30486685032139577
318021473,3,61,136,235,209,298,385,470,91,82,50,50,41,36,2216,0.19629963898916966,0.22879061371841156,0.3858303249097473,0.157942238267148
318021474,0,19,27,63,74,127,324,495,102,68,66,109,126,115,1769,0.06161673261729791,0.11362351611079706,0.4629734313171283,0.3312605992085924
318021475,0,51,67,134,109,120,123,143,47,27,19,34,17,14,926,0.27213822894168466,0.2473002159827214,0.28725701943844495,0.17062634989200864
318021476,0,29,66,98,97,113,110,205,31,26,38,31,34,15,929,0.2077502691065662,0.22604951560818085,0.33907427341227125,0.1883745963401507
318021477,0,28,41,50,45,61,79,84,10,19,39,20,21,19,527,0.22580645161290322,0.20113851992409867,0.3092979127134725,0.2428842504743833
318021478,0,29,58,94,89,94,123,159,44,56,47,34,41,17,890,0.20337078651685395,0.20561797752808988,0.31685393258426964,0.26853932584269663
318021479,3,21,37,90,70,78,104,127,35,38,30,22,13,3,698,0.2163323782234957,0.21203438395415472,0.330945558739255,0.2020057306590258
318021480,0,40,90,150,115,102,165,142,33,28,26,17,20,4,968,0.2892561983471074,0.22417355371900827,0.31714876033057854,0.1322314049586777
318021481,0,48,87,98,116,99,112,155,32,52,30,31,39,20,952,0.24474789915966386,0.22584033613445378,0.2804621848739496,0.21428571428571427
318021482,5,59,132,198,195,219,287,399,57,75,48,47,69,23,1829,0.21541826134499725,0.2263531984691088,0.3750683433570257,0.174412247129579
318021483,0,23,51,108,69,66,60,61,14,6,8,16,7,7,523,0.3479923518164436,0.25812619502868067,0.23135755258126195,0.11089866156787763
318021484,0,33,58,122,108,120,183,309,59,38,29,16,15,21,1136,0.1875,0.2007042253521127,0.43309859154929575,0.15669014084507044
318021485,4,19,46,73,50,62,71,96,21,20,36,36,23,15,607,0.23393739703459637,0.18451400329489293,0.2751235584843493,0.2487644151565074
318021486,0,50,80,146,113,77,81,64,6,6,4,3,3,4,681,0.4052863436123348,0.2790014684287812,0.21292217327459617,0.0381791483113069
318021487,0,13,54,74,71,98,214,272,56,46,31,34,43,11,1042,0.13531669865642995,0.16218809980806143,0.46641074856046066,0.21209213051823417
318021488,5,21,49,107,79,73,103,127,35,34,9,22,24,12,739,0.2462787550744249,0.20568335588633288,0.3112313937753721,0.18403247631935046
318021489,0,18,48,93,63,68,69,49,12,3,0,0,0,0,443,0.35891647855530473,0.29571106094808125,0.26636568848758463,0.033860045146726865
318021490,6,42,119,224,158,210,291,303,82,97,85,119,116,107,2014,0.19414101290963257,0.182720953326713,0.29493545183714004,0.30089374379344586
318021491,0,33,51,66,49,47,49,65,11,9,6,15,6,0,461,0.32537960954446854,0.20824295010845986,0.2472885032537961,0.1019522776572668
319011492,3,31,50,73,41,49,44,77,9,6,12,12,12,11,476,0.32983193277310924,0.18907563025210083,0.2542016806722689,0.13025210084033614
319011493,6,197,336,429,337,244,347,287,56,80,59,55,76,26,2611,0.3707391803906549,0.2225201072386059,0.2428188433550364,0.1348142474147836
319011494,3,21,60,87,67,53,70,62,5,13,8,9,8,0,468,0.36538461538461536,0.2564102564102564,0.28205128205128205,0.09188034188034189
319011495,3,49,60,103,65,69,109,122,25,39,46,76,161,101,1118,0.19230769230769232,0.11985688729874776,0.20661896243291591,0.4007155635062612
319011496,3,42,58,67,66,58,67,105,19,12,13,14,29,17,606,0.28052805280528054,0.20462046204620463,0.2838283828382838,0.1716171617161716
319011497,3,71,108,139,87,82,71,52,8,19,26,18,45,39,842,0.3812351543942993,0.2007125890736342,0.14608076009501186,0.1840855106888361
319011498,0,91,108,223,158,94,119,68,20,19,9,17,20,20,994,0.4245472837022133,0.2535211267605634,0.1881287726358149,0.1056338028169014
319011499,0,117,161,267,154,134,131,64,10,11,13,23,7,4,1147,0.47515257192676547,0.25108979947689625,0.17000871839581516,0.05928509154315606
319011500,5,64,84,131,70,73,71,94,20,18,20,10,11,3,704,0.4034090909090909,0.203125,0.234375,0.11647727272727272
319011501,4,44,53,98,56,35,56,71,4,14,13,10,4,6,496,0.4012096774193548,0.18346774193548387,0.2560483870967742,0.1028225806451613
319011502,8,86,117,148,111,115,99,125,26,21,22,14,24,16,981,0.3659531090723751,0.23037716615698267,0.22833843017329256,0.12538226299694188
319021503,0,35,60,87,57,65,66,61,8,32,22,31,94,42,772,0.23575129533678757,0.15803108808290156,0.1645077720207254,0.2966321243523316
319021504,3,38,90,151,126,89,65,29,3,4,5,7,8,9,671,0.4202682563338301,0.3204172876304024,0.14008941877794337,0.05365126676602087
319021505,6,56,83,108,88,91,115,134,25,29,16,26,23,6,849,0.29799764428739695,0.21083627797408716,0.29328621908127206,0.14723203769140164
319021506,3,43,115,146,92,64,85,49,11,11,9,10,8,0,697,0.44045911047345765,0.22381635581061693,0.19225251076040173,0.0703012912482066
319021507,0,28,29,63,54,19,13,21,7,9,0,3,7,3,255,0.47058823529411764,0.28627450980392155,0.13333333333333333,0.11372549019607843
319021508,0,16,24,32,21,20,16,31,5,3,9,3,3,3,203,0.35467980295566504,0.2019704433497537,0.2315270935960591,0.12807881773399016
319021509,0,112,187,309,166,169,78,49,9,11,4,16,7,6,1168,0.5205479452054794,0.2868150684931507,0.10873287671232877,0.045376712328767124
319021510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
319031511,0,88,152,211,111,96,84,47,11,15,19,5,12,4,903,0.4994462901439646,0.2292358803986711,0.1450719822812846,0.07308970099667775
319031512,3,87,163,230,175,144,180,160,38,31,42,15,23,15,1342,0.35991058122205666,0.23770491803278687,0.2533532041728763,0.12220566318926974
319031513,3,41,94,107,74,56,98,69,9,10,17,4,8,0,616,0.3977272727272727,0.21103896103896103,0.2711038961038961,0.07792207792207792
319031514,4,130,268,489,361,255,254,191,19,10,25,9,22,16,2146,0.4151910531220876,0.2870456663560112,0.20736253494874185,0.04706430568499534
319031515,0,28,53,74,49,37,28,39,3,10,8,0,0,0,336,0.46130952380952384,0.25595238095238093,0.19940476190476192,0.0625
319041516,0,42,77,155,98,61,88,64,11,9,7,0,9,3,649,0.4221879815100154,0.24499229583975346,0.23420647149460708,0.060092449922958396
319041517,3,46,82,204,106,103,142,86,10,5,3,10,13,0,836,0.4007177033492823,0.25,0.2727272727272727,0.04904306220095694
319041518,6,215,370,539,333,258,352,358,53,68,49,49,47,28,2842,0.3976073187895848,0.2079521463757917,0.2498240675580577,0.10344827586206896
319041519,3,80,139,199,121,99,126,63,3,10,4,11,0,4,893,0.47144456886898095,0.24636058230683092,0.2116461366181411,0.03583426651735722
319041520,10,187,298,507,312,273,351,233,45,40,36,24,33,21,2457,0.4078144078144078,0.23809523809523808,0.23768823768823769,0.08099308099308099
319041521,3,169,230,414,255,256,233,228,47,32,24,51,42,14,2048,0.3984375,0.24951171875,0.22509765625,0.1025390625
319051522,0,103,158,300,212,150,110,76,17,19,5,15,13,12,1241,0.4520547945205479,0.29170024174053183,0.1498791297340854,0.0652699435938759
319051523,0,20,41,55,36,22,23,11,0,0,0,6,6,0,231,0.5021645021645021,0.2510822510822511,0.1471861471861472,0.05194805194805195
319051524,8,131,206,265,216,181,164,123,21,20,19,17,16,14,1492,0.40884718498659517,0.2660857908847185,0.1923592493297587,0.07171581769436998
319051525,4,73,147,244,148,114,84,49,7,7,15,11,5,0,962,0.4864864864864865,0.27234927234927236,0.13825363825363826,0.04677754677754678
319051526,0,41,57,110,87,56,61,34,4,7,3,9,10,6,515,0.40388349514563104,0.27766990291262134,0.18446601941747573,0.07572815533980583
397979799,0,3,8,4,3,0,3,3,3,0,0,0,0,0,40,0.375,0.075,0.15,0.075
399999499,0,99,190,297,260,242,280,203,46,56,84,154,401,514,3157,0.1856192587899905,0.15901171998732974,0.15299334811529933,0.39752929996832437
401011001,3,107,210,257,212,307,538,972,281,480,682,1062,1341,836,7723,0.07471189952091156,0.06720186456040399,0.19551987569597307,0.6062410980189046
401011002,9,121,165,167,88,148,227,233,59,111,134,152,198,145,2042,0.22624877571008814,0.11557296767874632,0.22526934378060726,0.39128305582761996
401021003,0,94,239,362,99,68,99,57,12,4,22,6,6,6,1111,0.6255625562556255,0.15031503150315031,0.1404140414041404,0.050405040504050404
401021004,16,293,506,583,352,344,521,293,38,55,44,41,32,18,3196,0.4374217772215269,0.21777221526908636,0.2546933667083855,0.07133917396745933
401021005,3,63,107,121,82,66,87,74,5,7,6,0,6,3,667,0.4407796101949025,0.22188905547226387,0.2413793103448276,0.04047976011994003
401021006,3,108,184,278,93,99,125,139,16,31,32,20,18,9,1189,0.4819175777964676,0.1614802354920101,0.2220353238015139,0.10597140454163162
401021007,3,153,348,434,221,231,326,490,48,98,63,33,41,27,2581,0.36342502905850443,0.17512592018597442,0.3161565284773344,0.12010848508330105
401021008,0,48,138,194,97,77,88,65,8,9,3,3,4,4,769,0.494148244473342,0.22626788036410922,0.19895968790637192,0.04031209362808843
401021009,0,39,100,124,64,48,94,78,6,24,3,5,8,3,603,0.4361525704809287,0.1857379767827529,0.28524046434494194,0.0812603648424544
401021010,3,101,180,182,96,96,174,114,8,4,13,10,15,6,1029,0.45286686103012636,0.18658892128279883,0.27988338192419826,0.05442176870748299
401031011,16,425,585,568,517,702,819,859,189,234,204,235,252,115,5865,0.27178175618073314,0.20784313725490197,0.2861040068201193,0.20954816709292412
401031012,14,187,227,256,245,303,456,544,94,102,140,159,121,67,3001,0.2279240253248917,0.1826057980673109,0.3332222592469177,0.22759080306564478
401031013,20,290,420,411,299,318,545,673,172,275,224,274,308,195,4526,0.2520989836500221,0.13632346442775078,0.2691117984975696,0.31992929739284137
401041014,0,207,472,375,176,283,345,286,46,40,49,48,32,29,2429,0.4339234252778921,0.18896665294359818,0.25977768629065456,0.10045286125977769
401041015,25,601,1237,743,355,438,669,1253,235,283,286,222,262,171,6970,0.3738880918220947,0.11377331420373027,0.2757532281205165,0.20932568149210903
401041016,30,639,1135,635,373,695,932,1289,285,325,246,333,431,229,7787,0.3132143315782715,0.1371516630281238,0.2852189546680365,0.2374470270964428
401051017,12,180,299,297,183,219,265,396,121,148,155,230,271,162,3020,0.2609271523178808,0.13311258278145696,0.21887417218543045,0.35993377483443706
401051018,20,386,703,427,189,234,335,662,122,134,192,201,251,112,4099,0.37472554281532083,0.10319590143937546,0.24323005611124665,0.24688948524030252
401051019,6,278,524,361,252,232,371,500,117,153,150,168,240,133,3596,0.32508342602892104,0.13459399332591768,0.2422135706340378,0.2672413793103448
401061020,3,85,193,190,146,100,100,282,71,56,78,79,62,56,1535,0.30684039087947884,0.16026058631921825,0.2488599348534202,0.26188925081433223
401061021,16,248,581,439,308,285,321,623,116,175,186,184,214,157,3968,0.3235887096774194,0.14944556451612903,0.23790322580645162,0.2600806451612903
401061022,5,173,282,240,203,160,254,246,57,57,64,97,107,76,2080,0.33653846153846156,0.17451923076923076,0.2403846153846154,0.2201923076923077
401071023,13,279,541,457,293,306,438,584,137,173,189,259,274,174,4243,0.30403016733443317,0.14117369785529107,0.24086731086495405,0.28423285411265614
401071024,35,390,660,553,340,365,571,697,150,215,185,256,295,197,5107,0.3207362443704719,0.1380458194634815,0.24828666536126884,0.2541609555512042
402011025,0,73,299,370,110,87,112,146,7,31,10,13,4,7,1306,0.5681470137825421,0.15084226646248086,0.19754977029096477,0.055130168453292494
402011026,10,240,848,1057,243,271,259,265,58,60,44,55,37,17,3583,0.6014512977951437,0.14345520513536142,0.14624616243371477,0.07563494278537539
402011027,0,56,172,246,80,67,65,41,3,0,8,3,0,0,775,0.6116129032258064,0.1896774193548387,0.1367741935483871,0.01806451612903226
402021028,3,120,660,943,251,291,375,477,59,67,78,33,36,34,3528,0.48922902494331066,0.1536281179138322,0.24149659863945577,0.08701814058956917
402021029,0,80,422,543,177,222,492,613,95,90,80,78,56,38,3094,0.33775048480930836,0.12895927601809956,0.35714285714285715,0.14124111182934712
402021030,5,120,498,474,130,155,210,409,130,136,167,128,108,181,2982,0.36787391012743126,0.09557344064386318,0.20757880617035546,0.28504359490274983
402021031,3,137,631,815,237,225,260,361,69,69,132,64,58,66,3294,0.48148148148148145,0.14025500910746813,0.1885245901639344,0.13904068002428657
402021032,0,84,258,401,179,168,240,384,52,49,46,27,45,15,2006,0.37038883349950147,0.17298105682951145,0.31106679960119643,0.11665004985044865
402021033,3,42,160,188,47,27,36,23,3,0,3,0,3,3,548,0.7171532846715328,0.13503649635036497,0.10766423357664233,0.021897810218978103
402021034,0,124,591,625,148,131,224,297,45,68,97,42,38,45,2545,0.5265225933202358,0.10962671905697446,0.20471512770137523,0.13163064833005894
402021035,0,85,241,254,194,188,113,86,21,6,12,19,11,9,1280,0.453125,0.2984375,0.15546875,0.0609375
402031036,13,365,532,488,595,705,991,2113,406,632,719,562,673,327,9425,0.1483289124668435,0.13793103448275862,0.3293368700265252,0.35214854111405836
402031037,8,351,619,689,562,761,1253,2059,288,401,273,280,259,145,8342,0.19983217453847998,0.15859506113641814,0.3970270918245025,0.1973147926156797
402031038,17,340,645,502,334,456,867,1926,303,297,371,357,434,228,7310,0.2057455540355677,0.10807113543091655,0.38207934336525307,0.2722298221614227
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
402041040,11,239,487,740,366,392,591,777,138,112,146,92,87,47,4340,0.3403225806451613,0.17465437788018434,0.3152073732718894,0.14331797235023042
402041041,3,200,640,877,376,342,451,653,115,100,108,77,105,44,4200,0.4095238095238095,0.17095238095238094,0.26285714285714284,0.13071428571428573
